Time_s	Speed_km/h
1586	12.1092991452991
1587	12.6470427350427
1588	13.1682051282051
1589	13.6830427350427
1590	14.1853333333333
1591	14.6693675213675
1592	15.170358974359
1593	15.6776068376068
1594	16.2007179487179
1595	16.7454358974359
1596	17.2937777777778
1597	17.8484102564103
1598	18.4104273504273
1599	18.947452991453
1600	19.4684102564103
1601	19.970905982906
1602	20.4812991452991
1603	20.9736068376068
1604	21.443452991453
1605	21.886735042735
1606	22.2822564102564
1607	22.6175384615385
1608	22.873264957265
1609	23.0113846153846
1610	23.0311794871795
1611	22.9334017094017
1612	22.7060854700855
1613	22.338358974359
1614	21.8188376068376
1615	21.1492991452991
1616	20.3236239316239
1617	19.361264957265
1618	18.2511111111111
1619	17.0134358974359
1620	15.6611623931624
1621	14.2081025641026
1622	12.6989743589744
1623	11.1591111111111
1624	9.62738461538461
1625	8.15894017094017
1626	6.77702564102564
1627	5.516
1628	4.37220512820513
1629	3.36417094017094
1630	2.4994188034188
1631	1.77924786324786
1632	1.19100854700855
1633	0.739145299145297
1634	0.406427350427349
1635	0.196376068376067
1636	0.095931623931623
1637	0
1638	0
1639	0
1640	0
